City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
1732,Torbay,CA,47.6666,-52.7314,65.28,69,75,13.8,broken clouds
1733,Bandarbeyla,SO,9.4942,50.8122,79.92,77,35,21.92,scattered clouds
1734,Manuk Mangkaw,PH,4.8,119.85,83.17,70,89,2.44,overcast clouds
1735,Lumsden,CA,50.6501,-104.8678,60.08,37,0,2.33,clear sky
1736,Busselton,AU,-33.65,115.3333,51.08,56,93,20.94,overcast clouds
1737,Samarai,PG,-10.6167,150.6667,79.18,84,28,3.89,scattered clouds
1738,Georgetown,MY,5.4112,100.3354,80.89,85,20,0,few clouds
1739,Bluff,NZ,-46.6,168.3333,47.8,85,100,8.59,overcast clouds
1740,Hilo,US,19.7297,-155.09,73.13,85,75,6.91,light rain
1741,Kruisfontein,ZA,-34.0033,24.7314,49.89,60,98,23.04,overcast clouds
1742,Kerman,IR,30.2832,57.0788,75.06,17,0,16.11,clear sky
1743,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
1744,Sao Filipe,CV,14.8961,-24.4956,80.13,81,40,7.02,scattered clouds
1745,Lethem,GY,3.3803,-59.7968,93.02,42,37,6.71,scattered clouds
1746,Piacabucu,BR,-10.4056,-36.4344,83.03,65,3,12.1,clear sky
1747,Caluquembe,AO,-13.7833,14.6833,76.51,26,40,10.87,scattered clouds
1748,Vila Velha,BR,-20.3297,-40.2925,84.15,65,0,20.71,clear sky
1749,Severo-Kurilsk,RU,50.6789,156.125,48.15,95,100,19.46,light rain
1750,Vestmannaeyjar,IS,63.4427,-20.2734,47.39,76,20,21.85,few clouds
1751,Georgetown,MY,5.4112,100.3354,80.89,85,20,0,few clouds
1752,Kalmunai,LK,7.4167,81.8167,79.57,83,39,6.04,scattered clouds
1753,Narsaq,GL,60.9167,-46.05,46.62,43,6,5.41,clear sky
1754,Tasiilaq,GL,65.6145,-37.6368,39.36,62,70,5.79,broken clouds
1755,Dunedin,NZ,-45.8742,170.5036,48.47,83,99,7.05,light rain
1756,Jamestown,US,42.097,-79.2353,74.17,53,1,4,clear sky
1757,Atuona,PF,-9.8,-139.0333,77.95,74,37,23.02,scattered clouds
1758,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
1759,Bambous Virieux,MU,-20.3428,57.7575,74.21,73,40,17.27,scattered clouds
1760,Spencer,US,43.1414,-95.1444,69.71,90,90,9.22,mist
1761,Kankon,IN,15.0167,74.0167,79.07,92,43,8.37,scattered clouds
1762,Port Alfred,ZA,-33.5906,26.891,57.81,57,55,35.03,broken clouds
1763,Victoria,HK,22.2855,114.1577,86.38,78,16,5.99,light rain
1764,Koslan,RU,63.4564,48.8989,42.89,93,100,2.95,overcast clouds
1765,Sola,VU,-13.8833,167.55,77.32,84,88,5.95,overcast clouds
1766,Bluff,NZ,-46.6,168.3333,47.8,85,100,8.59,overcast clouds
1767,Saskylakh,RU,71.9167,114.0833,18.97,97,100,3.18,overcast clouds
1768,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
1769,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
1770,Deputatskiy,RU,69.3,139.9,13.14,90,84,5.7,broken clouds
1771,Faanui,PF,-16.4833,-151.75,79.29,68,25,18.48,scattered clouds
1772,Longyearbyen,SJ,78.2186,15.6401,37.24,87,75,5.75,light rain
1773,San Juan,AR,-31.5375,-68.5364,84.13,8,2,12.5,clear sky
1774,Portland,US,45.5234,-122.6762,59.9,86,90,1.01,mist
1775,Yellowknife,CA,62.456,-114.3525,47.41,89,75,5.99,broken clouds
1776,Atar,MR,20.5169,-13.0499,105.21,9,31,9.08,scattered clouds
1777,Barrow,US,71.2906,-156.7887,30.22,74,90,16.11,overcast clouds
1778,Lakselv,NO,70.0513,24.9718,55.22,76,75,13.8,broken clouds
1779,Eydhafushi,MV,5.1033,73.0708,80.64,81,96,13.65,overcast clouds
1780,Cabo San Lucas,MX,22.8909,-109.9124,81.95,88,75,4.61,broken clouds
1781,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
1782,Porosozero,RU,62.7191,32.727,43.23,96,92,5.39,overcast clouds
1783,Cordoba,AR,-31.4135,-64.1811,85.05,28,40,17,dust
1784,Ayan,RU,56.45,138.1667,41.54,70,24,6.6,few clouds
1785,Nador,MA,35.174,-2.9287,77.07,78,40,4.61,scattered clouds
1786,Cao Bang,VN,22.6667,106.25,73.9,92,32,2.42,scattered clouds
1787,Gasa,PS,31.5,34.4667,77.92,64,5,6.62,clear sky
1788,Souillac,MU,-20.5167,57.5167,74.35,73,40,17.27,scattered clouds
1789,Vaini,TO,-21.2,-175.2,71.76,94,75,10.36,broken clouds
1790,Hermanus,ZA,-34.4187,19.2345,53.91,59,59,6.35,broken clouds
1791,Vestmannaeyjar,IS,63.4427,-20.2734,47.39,76,20,21.85,few clouds
1792,Kapaa,US,22.0752,-159.319,75.52,81,75,1.01,broken clouds
1793,Ponta Do Sol,PT,32.6667,-17.1,77.72,77,0,2.21,clear sky
1794,Ponta Do Sol,PT,32.6667,-17.1,77.72,77,0,2.21,clear sky
1795,Iqaluit,CA,63.7506,-68.5145,40.73,70,40,3,scattered clouds
1796,Qandala,SO,11.472,49.8728,86.86,67,5,3.69,clear sky
1797,Santa Cruz,BO,-17.8,-63.1667,96.85,41,75,25.32,broken clouds
1798,Cap-Chat,CA,49.1001,-66.6821,46.4,100,100,9.22,overcast clouds
1799,Prince Rupert,CA,54.3161,-130.3201,51.49,81,90,11.5,light rain
1800,Davila,PH,18.4726,120.5763,81.27,79,98,12.97,overcast clouds
1801,Los Llanos De Aridane,ES,28.6585,-17.9182,73.15,78,75,13.8,broken clouds
1802,Bereda,ES,43.2686,-7.5406,67.41,92,100,13.27,overcast clouds
1803,Port Alfred,ZA,-33.5906,26.891,57.81,57,55,35.03,broken clouds
1804,Tuatapere,NZ,-46.1333,167.6833,47.82,89,100,3.31,moderate rain
1805,Burgeo,CA,47.6167,-57.6152,58.64,69,8,7.31,clear sky
1806,Ponta Do Sol,PT,32.6667,-17.1,77.72,77,0,2.21,clear sky
1807,Yulara,AU,-25.2406,130.9889,67.84,28,0,14.97,clear sky
1808,Bengkulu,ID,-3.8004,102.2655,76.84,91,91,6.31,overcast clouds
1809,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
1810,Atuona,PF,-9.8,-139.0333,77.95,74,37,23.02,scattered clouds
1811,Roma,US,43.2128,-75.4557,74.95,60,90,1.01,overcast clouds
1812,Cape Town,ZA,-33.9258,18.4232,56.26,54,40,12.66,scattered clouds
1813,Jutai,BR,-5.1833,-68.9,95.45,40,24,3.78,few clouds
1814,Bathsheba,BB,13.2167,-59.5167,92.01,58,40,25.32,scattered clouds
1815,Dunedin,NZ,-45.8742,170.5036,48.47,83,99,7.05,light rain
1816,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
1817,La Ronge,CA,55.1001,-105.2842,57.45,47,75,3.44,broken clouds
1818,Castro,BR,-24.7911,-50.0119,71.6,71,100,1.16,light rain
1819,Georgetown,MY,5.4112,100.3354,80.89,85,20,0,few clouds
1820,Airai,TL,-8.9266,125.4092,60.31,91,99,0.34,overcast clouds
1821,Fram,PY,-26.9833,-55.8833,77.59,96,100,4.81,overcast clouds
1822,Atuona,PF,-9.8,-139.0333,77.95,74,37,23.02,scattered clouds
1823,Bredasdorp,ZA,-34.5322,20.0403,51.28,66,83,5.75,broken clouds
1824,North Platte,US,41.1239,-100.7654,67.37,70,1,3,clear sky
1825,Stange,NO,60.718,11.1942,51.62,93,100,5.46,overcast clouds
1826,Poso,ID,-1.3959,120.7524,77.54,88,98,4.54,overcast clouds
1827,Shatsk,RU,54.0258,41.7119,44.78,70,11,4.29,few clouds
1828,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
1829,Provideniya,RU,64.3833,-173.3,21.58,78,4,6.35,clear sky
1830,Port Macquarie,AU,-31.4333,152.9167,58.96,100,40,0,scattered clouds
1831,Butaritari,KI,3.0707,172.7902,82.49,70,99,22.21,overcast clouds
1832,Guerrero Negro,MX,27.9769,-114.0611,79.56,52,3,0.34,clear sky
1833,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
1834,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
1835,Hilo,US,19.7297,-155.09,73.13,85,75,6.91,light rain
1836,Saint-Philippe,RE,-21.3585,55.7679,71.22,81,38,12.8,scattered clouds
1837,Mayumba,GA,-3.432,10.6554,77.09,83,100,7.49,overcast clouds
1838,Tuktoyaktuk,CA,69.4541,-133.0374,35.6,93,90,9.22,overcast clouds
1839,Butaritari,KI,3.0707,172.7902,82.49,70,99,22.21,overcast clouds
